icd_idx,icd_code
21548,S36420A
21549,S36420D
21550,S36420S
21551,S36428
21552,S36428A
21553,S36428D
21554,S36428S
21555,S36429
21556,S36429A
21557,S36429D
21558,S36429S
21559,S3643
21560,S36430
21561,S36430A
21562,S36430D
21563,S36430S
21564,S36438
21565,S36438A
21566,S36438D
21567,S36438S
21568,S36439
21569,S36439A
21570,S36439D
21571,S36439S
21572,S3649
21573,S36490
21574,S36490A
21575,S36490D
21576,S36490S
21577,S36498
21578,S36498A
21579,S36498D
21580,S36498S
21581,S36499
21582,S36499A
21583,S36499D
21584,S36499S
21585,S365
21586,S3650
21587,S36500
21588,S36500A
21589,S36500D
21590,S36500S
21591,S36501
21592,S36501A
21593,S36501D
21594,S36501S
21595,S36502
21596,S36502A
21597,S36502D
21598,S36502S
21599,S36503
21600,S36503A
21601,S36503D
21602,S36503S
21603,S36508
21604,S36508A
21605,S36508D
21606,S36508S
21607,S36509
21608,S36509A
21609,S36509D
21610,S36509S
21611,S3651
21612,S36510
21613,S36510A
21614,S36510D
21615,S36510S
21616,S36511
21617,S36511A
21618,S36511D
21619,S36511S
21620,S36512
21621,S36512A
21622,S36512D
21623,S36512S
21624,S36513
21625,S36513A
21626,S36513D
21627,S36513S
21628,S36518
21629,S36518A
21630,S36518D
21631,S36518S
21632,S36519
21633,S36519A
21634,S36519D
21635,S36519S
21636,S3652
21637,S36520
21638,S36520A
21639,S36520D
21640,S36520S
21641,S36521
21642,S36521A
21643,S36521D
21644,S36521S
21645,S36522
21646,S36522A
21647,S36522D
21648,S36522S
21649,S36523
21650,S36523A
21651,S36523D
21652,S36523S
21653,S36528
21654,S36528A
21655,S36528D
21656,S36528S
21657,S36529
21658,S36529A
21659,S36529D
21660,S36529S
21661,S3653
21662,S36530
21663,S36530A
21664,S36530D
21665,S36530S
21666,S36531
21667,S36531A
21668,S36531D
21669,S36531S
21670,S36532
21671,S36532A
21672,S36532D
21673,S36532S
21674,S36533
21675,S36533A
21676,S36533D
21677,S36533S
21678,S36538
21679,S36538A
21680,S36538D
21681,S36538S
21682,S36539
21683,S36539A
21684,S36539D
21685,S36539S
21686,S3659
21687,S36590
21688,S36590A
21689,S36590D
21690,S36590S
21691,S36591
21692,S36591A
21693,S36591D
21694,S36591S
21695,S36592
21696,S36592A
21697,S36592D
21698,S36592S
21699,S36593
21700,S36593A
21701,S36593D
21702,S36593S
21703,S36598
21704,S36598A
21705,S36598D
21706,S36598S
21707,S36599
21708,S36599A
21709,S36599D
21710,S36599S
21711,S366
21712,S3660
21713,S3660XA
21714,S3660XD
21715,S3660XS
21716,S3661
21717,S3661XA
21718,S3661XD
21719,S3661XS
21720,S3662
21721,S3662XA
21722,S3662XD
21723,S3662XS
21724,S3663
21725,S3663XA
21726,S3663XD
21727,S3663XS
21728,S3669
21729,S3669XA
21730,S3669XD
21731,S3669XS
21732,S368
21733,S3681XA
21734,S3681XD
21735,S3681XS
21736,S3689
21737,S36892
21738,S36892A
21739,S36892D
21740,S36892S
21741,S36893
21742,S36893A
21743,S36893D
21744,S36893S
21745,S36898
21746,S36898A
21747,S36898D
21748,S36898S
21749,S36899
21750,S36899A
21751,S36899D
21752,S36899S
21753,S369
21754,S3690
21755,S3690XA
21756,S3690XD
21757,S3690XS
21758,S3692
21759,S3692XA
21760,S3692XD
21761,S3692XS
21762,S3693
21763,S3693XA
21764,S3693XD
21765,S3693XS
21766,S3699
21767,S3699XA
21768,S3699XD
21769,S3699XS
21770,S37
21771,S370
21772,S3700
21773,S37001
21774,S37001A
21775,S37001D
21776,S37001S
21777,S37002
21778,S37002A
21779,S37002D
21780,S37002S
21781,S37009
21782,S37009A
21783,S37009D
21784,S37009S
21785,S3701
21786,S37011
21787,S37011A
21788,S37011D
21789,S37011S
21790,S37012
21791,S37012A
21792,S37012D
21793,S37012S
21794,S37019
21795,S37019A
21796,S37019D
21797,S37019S
21798,S3702
21799,S37021
21800,S37021A
21801,S37021D
21802,S37021S
21803,S37022
21804,S37022A
21805,S37022D
21806,S37022S
21807,S37029
21808,S37029A
21809,S37029D
21810,S37029S
21811,S3703
21812,S37031
21813,S37031A
21814,S37031D
21815,S37031S
21816,S37032
21817,S37032A
21818,S37032D
21819,S37032S
21820,S37039
21821,S37039A
21822,S37039D
21823,S37039S
21824,S3704
21825,S37041
21826,S37041A
21827,S37041D
21828,S37041S
21829,S37042
21830,S37042A
21831,S37042D
21832,S37042S
21833,S37049
21834,S37049A
21835,S37049D
21836,S37049S
21837,S3705
21838,S37051
21839,S37051A
21840,S37051D
21841,S37051S
21842,S37052
21843,S37052A
21844,S37052D
21845,S37052S
21846,S37059
21847,S37059A
21848,S37059D
21849,S37059S
21850,S3706
21851,S37061
21852,S37061A
21853,S37061D
21854,S37061S
21855,S37062
21856,S37062A
21857,S37062D
21858,S37062S
21859,S37069
21860,S37069A
21861,S37069D
21862,S37069S
21863,S3709
21864,S37091
21865,S37091A
21866,S37091D
21867,S37091S
21868,S37092
21869,S37092A
21870,S37092D
21871,S37092S
21872,S37099
21873,S37099A
21874,S37099D
21875,S37099S
21876,S371
21877,S3710
21878,S3710XA
21879,S3710XD
21880,S3710XS
21881,S3712
21882,S3712XA
21883,S3712XD
21884,S3712XS
21885,S3713
21886,S3713XA
21887,S3713XD
21888,S3713XS
21889,S3719
21890,S3719XA
21891,S3719XD
21892,S3719XS
21893,S372
21894,S3720
21895,S3720XA
21896,S3720XD
21897,S3720XS
21898,S3722
21899,S3722XA
21900,S3722XD
21901,S3722XS
21902,S3723
21903,S3723XA
21904,S3723XD
21905,S3723XS
21906,S3729
21907,S3729XA
21908,S3729XD
21909,S3729XS
21910,S373
21911,S3730
21912,S3730XA
21913,S3730XD
21914,S3730XS
21915,S3732
21916,S3732XA
21917,S3732XD
21918,S3732XS
21919,S3733
21920,S3733XA
21921,S3733XD
21922,S3733XS
21923,S3739
21924,S3739XA
21925,S3739XD
21926,S3739XS
21927,S374
21928,S3740
21929,S37401
21930,S37401A
21931,S37401D
21932,S37401S
21933,S37402
21934,S37402A
21935,S37402D
21936,S37402S
21937,S37409
21938,S37409A
21939,S37409D
21940,S37409S
21941,S3742
21942,S37421
21943,S37421A
21944,S37421D
21945,S37421S
21946,S37422
21947,S37422A
21948,S37422D
21949,S37422S
21950,S37429
21951,S37429A
21952,S37429D
21953,S37429S
21954,S3743
21955,S37431
21956,S37431A
21957,S37431D
21958,S37431S
21959,S37432
21960,S37432A
21961,S37432D
21962,S37432S
21963,S37439
21964,S37439A
21965,S37439D
21966,S37439S
21967,S3749
21968,S37491
21969,S37491A
21970,S37491D
21971,S37491S
21972,S37492
21973,S37492A
21974,S37492D
21975,S37492S
21976,S37499
21977,S37499A
21978,S37499D
21979,S37499S
21980,S375
21981,S3750
21982,S37501
21983,S37501A
21984,S37501D
21985,S37501S
21986,S37502
21987,S37502A
21988,S37502D
21989,S37502S
21990,S37509
21991,S37509A
21992,S37509D
21993,S37509S
21994,S3751
21995,S37511
21996,S37511A
21997,S37511D
21998,S37511S
21999,S37512
22000,S37512A
22001,S37512D
22002,S37512S
22003,S37519
22004,S37519A
22005,S37519D
22006,S37519S
22007,S3752
22008,S37521
22009,S37521A
22010,S37521D
22011,S37521S
22012,S37522
22013,S37522A
22014,S37522D
22015,S37522S
22016,S37529
22017,S37529A
22018,S37529D
22019,S37529S
22020,S3753
22021,S37531
22022,S37531A
22023,S37531D
22024,S37531S
22025,S37532
22026,S37532A
22027,S37532D
22028,S37532S
22029,S37539
22030,S37539A
22031,S37539D
22032,S37539S
22033,S3759
22034,S37591
22035,S37591A
22036,S37591D
22037,S37591S
22038,S37592
22039,S37592A
22040,S37592D
22041,S37592S
22042,S37599
22043,S37599A
22044,S37599D
22045,S37599S
22046,S376
22047,S3760
22048,S3760XA
22049,S3760XD
22050,S3760XS
22051,S3762
22052,S3762XA
22053,S3762XD
22054,S3762XS
22055,S3763
22056,S3763XA
22057,S3763XD
22058,S3763XS
22059,S3769
22060,S3769XA
22061,S3769XD
22062,S3769XS
22063,S378
22064,S3781
22065,S37812
22066,S37812A
22067,S37812D
22068,S37812S
22069,S37813
22070,S37813A
22071,S37813D
22072,S37813S
22073,S37818
22074,S37818A
22075,S37818D
22076,S37818S
22077,S37819
22078,S37819A
22079,S37819D
22080,S37819S
22081,S3782
22082,S37822
22083,S37822A
22084,S37822D
22085,S37822S
22086,S37823
22087,S37823A
22088,S37823D
22089,S37823S
22090,S37828
22091,S37828A
22092,S37828D
22093,S37828S
22094,S37829
22095,S37829A
22096,S37829D
22097,S37829S
22098,S3789
22099,S37892
22100,S37892A
22101,S37892D
22102,S37892S
22103,S37893
22104,S37893A
22105,S37893D
22106,S37893S
22107,S37898
22108,S37898A
22109,S37898D
22110,S37898S
22111,S37899
22112,S37899A
22113,S37899D
22114,S37899S
22115,S379
22116,S3790
22117,S3790XA
22118,S3790XD
22119,S3790XS
22120,S3792
22121,S3792XA
22122,S3792XD
22123,S3792XS
22124,S3793
22125,S3793XA
22126,S3793XD
22127,S3793XS
22128,S3799
22129,S3799XA
22130,S3799XD
22131,S3799XS
22132,S38
22133,S380
22134,S3800
22135,S38001
22136,S38001A
22137,S38001D
22138,S38001S
22139,S38002
22140,S38002A
22141,S38002D
22142,S38002S
22143,S3801
22144,S3801XA
22145,S3801XD
22146,S3801XS
22147,S3802
22148,S3802XA
22149,S3802XD
22150,S3802XS
22151,S3803
22152,S3803XA
22153,S3803XD
22154,S3803XS
22155,S381
22156,S381XXA
22157,S381XXD
22158,S381XXS
22159,S382
22160,S38211
22161,S38211A
22162,S38211D
22163,S38211S
22164,S38212
22165,S38212A
22166,S38212D
22167,S38212S
22168,S38221
22169,S38221A
22170,S38221D
22171,S38221S
22172,S38222
22173,S38222A
22174,S38222D
22175,S38222S
22176,S3823
22177,S38231
22178,S38231A
22179,S38231D
22180,S38231S
22181,S38232
22182,S38232A
22183,S38232D
22184,S38232S
22185,S383XXA
22186,S383XXD
22187,S383XXS
22188,S39
22189,S390
22190,S3900
22191,S39001
22192,S39001A
22193,S39001D
22194,S39001S
22195,S39002
22196,S39002A
22197,S39002D
22198,S39002S
22199,S39003
22200,S39003A
22201,S39003D
22202,S39003S
22203,S3901
22204,S39011
22205,S39011A
22206,S39011D
22207,S39011S
22208,S39012A
22209,S39012D
22210,S39012S
22211,S39013
22212,S39013A
22213,S39013D
22214,S39013S
22215,S3902
22216,S39021
22217,S39021A
22218,S39021D
22219,S39021S
22220,S39022
22221,S39022A
22222,S39022D
22223,S39022S
22224,S39023
22225,S39023A
22226,S39023D
22227,S39023S
22228,S3909
22229,S39091
22230,S39091A
22231,S39091D
22232,S39091S
22233,S39092
22234,S39092A
22235,S39092D
22236,S39092S
22237,S39093
22238,S39093A
22239,S39093D
22240,S39093S
22241,S398
22242,S3981
22243,S3981XA
22244,S3981XD
22245,S3981XS
22246,S3982
22247,S3982XA
22248,S3982XD
22249,S3982XS
22250,S3983
22251,S3983XA
22252,S3983XD
22253,S3983XS
22254,S3984
22255,S39840
22256,S39840A
22257,S39840D
22258,S39840S
22259,S39848
22260,S39848A
22261,S39848D
22262,S39848S
22263,S399
22264,S3991
22265,S3991XA
22266,S3991XD
22267,S3991XS
22268,S3992
22269,S3992XA
22270,S3992XD
22271,S3992XS
22272,S3993
22273,S3993XA
22274,S3993XD
22275,S3993XS
22276,S3994
22277,S3994XA
22278,S3994XD
22279,S3994XS
22280,S40-S49
22281,S40
22282,S400
22283,S4001
22284,S40011
22285,S40011A
22286,S40011D
22287,S40011S
22288,S40012
22289,S40012A
22290,S40012D
22291,S40012S
22292,S40019
22293,S40019A
22294,S40019D
22295,S40019S
22296,S4002
22297,S40021
22298,S40021A
22299,S40021D
22300,S40021S
22301,S40022
22302,S40022A
22303,S40022D
22304,S40022S
22305,S40029
22306,S40029A
22307,S40029D
22308,S40029S
22309,S402
22310,S4021
22311,S40211
22312,S40211A
22313,S40211D
22314,S40211S
22315,S40212
22316,S40212A
22317,S40212D
22318,S40212S
22319,S40219
22320,S40219A
22321,S40219D
22322,S40219S
22323,S4022
22324,S40221
22325,S40221A
22326,S40221D
22327,S40221S
22328,S40222
22329,S40222A
22330,S40222D
22331,S40222S
22332,S40229
22333,S40229A
22334,S40229D
22335,S40229S
22336,S4024
22337,S40241
22338,S40241A
22339,S40241D
22340,S40241S
22341,S40242
22342,S40242A
22343,S40242D
22344,S40242S
22345,S40249
22346,S40249A
22347,S40249D
22348,S40249S
22349,S4025
22350,S40251
22351,S40251A
22352,S40251D
22353,S40251S
22354,S40252
22355,S40252A
22356,S40252D
22357,S40252S
22358,S40259
22359,S40259A
22360,S40259D
22361,S40259S
22362,S4026
22363,S40261
22364,S40261A
22365,S40261D
22366,S40261S
22367,S40262
22368,S40262A
22369,S40262D
22370,S40262S
22371,S40269
22372,S40269A
22373,S40269D
22374,S40269S
22375,S4027
22376,S40271
22377,S40271A
22378,S40271D
22379,S40271S
22380,S40272
22381,S40272A
22382,S40272D
22383,S40272S
22384,S40279
22385,S40279A
22386,S40279D
22387,S40279S
22388,S408
22389,S4081
22390,S40811
22391,S40811A
22392,S40811D
22393,S40811S
22394,S40812
22395,S40812A
22396,S40812D
22397,S40812S
22398,S40819
22399,S40819A
22400,S40819D
22401,S40819S
22402,S4082
22403,S40821
22404,S40821A
22405,S40821D
22406,S40821S
22407,S40822
22408,S40822A
22409,S40822D
22410,S40822S
22411,S40829
22412,S40829A
22413,S40829D
22414,S40829S
22415,S4084
22416,S40841
22417,S40841A
22418,S40841D
22419,S40841S
22420,S40842
22421,S40842A
22422,S40842D
22423,S40842S
22424,S40849
22425,S40849A
22426,S40849D
22427,S40849S
22428,S4085
22429,S40851
22430,S40851A
22431,S40851D
22432,S40851S
22433,S40852
22434,S40852A
22435,S40852D
22436,S40852S
22437,S40859
22438,S40859A
22439,S40859D
22440,S40859S
22441,S4086
22442,S40861
22443,S40861A
22444,S40861D
22445,S40861S
22446,S40862
22447,S40862A
22448,S40862D
22449,S40862S
22450,S40869
22451,S40869A
22452,S40869D
22453,S40869S
22454,S4087
22455,S40871
22456,S40871A
22457,S40871D
22458,S40871S
22459,S40872
22460,S40872A
22461,S40872D
22462,S40872S
22463,S40879
22464,S40879A
22465,S40879D
22466,S40879S
22467,S409
22468,S4091
22469,S40911
22470,S40911A
22471,S40911D
22472,S40911S
22473,S40912
22474,S40912A
22475,S40912D
22476,S40912S
22477,S40919
22478,S40919A
22479,S40919D
22480,S40919S
22481,S4092
22482,S40921
22483,S40921A
22484,S40921D
22485,S40921S
22486,S40922
22487,S40922A
22488,S40922D
22489,S40922S
22490,S40929
22491,S40929A
22492,S40929D
22493,S40929S
22494,S43
22495,S430
22496,S4300
22497,S43001
22498,S43001A
22499,S43001D
22500,S43001S
22501,S43002
22502,S43002A
22503,S43002D
22504,S43002S
22505,S43003
22506,S43003A
22507,S43003D
22508,S43003S
22509,S43004
22510,S43004A
22511,S43004D
22512,S43004S
22513,S43005
22514,S43005A
22515,S43005D
22516,S43005S
22517,S43006
22518,S43006A
22519,S43006D
22520,S43006S
22521,S4301
22522,S43011
22523,S43011A
22524,S43011D
22525,S43011S
22526,S43012
22527,S43012A
22528,S43012D
22529,S43012S
22530,S43013
22531,S43013A
22532,S43013D
22533,S43013S
22534,S43014
22535,S43014A
22536,S43014D
22537,S43014S
22538,S43015
22539,S43015A
22540,S43015D
22541,S43015S
22542,S43016
22543,S43016A
22544,S43016D
22545,S43016S
22546,S4302
22547,S43021
22548,S43021A
22549,S43021D
22550,S43021S
22551,S43022
22552,S43022A
22553,S43022D
22554,S43022S
22555,S43023
22556,S43023A
22557,S43023D
22558,S43023S
22559,S43024
22560,S43024A
22561,S43024D
22562,S43024S
22563,S43025
22564,S43025A
22565,S43025D
22566,S43025S
22567,S43026
22568,S43026A
22569,S43026D
22570,S43026S
22571,S4303
22572,S43031
22573,S43031A
22574,S43031D
22575,S43031S
22576,S43032
22577,S43032A
22578,S43032D
22579,S43032S
22580,S43033
22581,S43033A
22582,S43033D
22583,S43033S
22584,S43034
22585,S43034A
22586,S43034D
22587,S43034S
22588,S43035
22589,S43035A
22590,S43035D
22591,S43035S
22592,S43036
22593,S43036A
22594,S43036D
22595,S43036S
22596,S4308
22597,S43081
22598,S43081A
22599,S43081D
22600,S43081S
22601,S43082
22602,S43082A
22603,S43082D
22604,S43082S
22605,S43083
22606,S43083A
22607,S43083D
22608,S43083S
22609,S43084
22610,S43084A
22611,S43084D
22612,S43084S
22613,S43085
22614,S43085A
22615,S43085D
22616,S43085S
22617,S43086
22618,S43086A
22619,S43086D
22620,S43086S
22621,S431
22622,S4310
22623,S43101
22624,S43101A
22625,S43101D
22626,S43101S
22627,S43102
22628,S43102A
22629,S43102D
22630,S43102S
22631,S43109
22632,S43109A
22633,S43109D
22634,S43109S
22635,S4311
22636,S43111
22637,S43111A
22638,S43111D
22639,S43111S
22640,S43112
22641,S43112A
22642,S43112D
22643,S43112S
22644,S43119
22645,S43119A
22646,S43119D
22647,S43119S
22648,S4312
22649,S43121
22650,S43121A
22651,S43121D
22652,S43121S
22653,S43122
22654,S43122A
22655,S43122D
22656,S43122S
22657,S43129
22658,S43129A
22659,S43129D
22660,S43129S
22661,S4313
22662,S43131
22663,S43131A
22664,S43131D
22665,S43131S
22666,S43132
22667,S43132A
22668,S43132D
22669,S43132S
22670,S43139
22671,S43139A
22672,S43139D
22673,S43139S
22674,S4314
22675,S43141
22676,S43141A
22677,S43141D
22678,S43141S
22679,S43142
22680,S43142A
22681,S43142D
22682,S43142S
22683,S43149
22684,S43149A
22685,S43149D
22686,S43149S
22687,S4315
22688,S43151
22689,S43151A
22690,S43151D
22691,S43151S
22692,S43152
22693,S43152A
22694,S43152D
22695,S43152S
22696,S43159
22697,S43159A
22698,S43159D
22699,S43159S
22700,S4320
22701,S43201
22702,S43201A
22703,S43201D
22704,S43201S
22705,S43202
22706,S43202A
22707,S43202D
22708,S43202S
22709,S43203
22710,S43203A
22711,S43203D
22712,S43203S
22713,S43204
22714,S43204A
22715,S43204D
22716,S43204S
22717,S43205
22718,S43205A
22719,S43205D
22720,S43205S
22721,S43206
22722,S43206A
22723,S43206D
22724,S43206S
22725,S4321
22726,S43211
22727,S43211A
22728,S43211D
22729,S43211S
22730,S43212
22731,S43212A
22732,S43212D
22733,S43212S
22734,S43213
22735,S43213A
22736,S43213D
22737,S43213S
22738,S43214
22739,S43214A
22740,S43214D
22741,S43214S
22742,S43215
22743,S43215A
22744,S43215D
22745,S43215S
22746,S43216
22747,S43216A
22748,S43216D
22749,S43216S
22750,S4322
22751,S43221
22752,S43221A
22753,S43221D
22754,S43221S
22755,S43222
22756,S43222A
22757,S43222D
22758,S43222S
22759,S43223
22760,S43223A
22761,S43223D
22762,S43223S
22763,S43224
22764,S43224A
22765,S43224D
22766,S43224S
22767,S43225
22768,S43225A
22769,S43225D
22770,S43225S
22771,S43226
22772,S43226A
22773,S43226D
22774,S43226S
22775,S433
22776,S4330
22777,S43301
22778,S43301A
22779,S43301D
22780,S43301S
22781,S43302
22782,S43302A
22783,S43302D
22784,S43302S
22785,S43303
22786,S43303A
22787,S43303D
22788,S43303S
22789,S43304
22790,S43304A
22791,S43304D
22792,S43304S
22793,S43305
22794,S43305A
22795,S43305D
22796,S43305S
22797,S43306
22798,S43306A
22799,S43306D
22800,S43306S
22801,S4331
22802,S43311
22803,S43311A
22804,S43311D
22805,S43311S
22806,S43312
22807,S43312A
22808,S43312D
22809,S43312S
22810,S43313
22811,S43313A
22812,S43313D
22813,S43313S
22814,S43314
22815,S43314A
22816,S43314D
22817,S43314S
22818,S43315
22819,S43315A
22820,S43315D
22821,S43315S
22822,S43316
22823,S43316A
22824,S43316D
22825,S43316S
22826,S4339
22827,S43391
22828,S43391A
22829,S43391D
22830,S43391S
22831,S43392
22832,S43392A
22833,S43392D
22834,S43392S
22835,S43393
22836,S43393A
22837,S43393D
22838,S43393S
22839,S43394
22840,S43394A
22841,S43394D
22842,S43394S
22843,S43395
22844,S43395A
